"","ward_pre","obama_sen_primary_pct","keyes_pct","bush2004_pct","obama_pres_primary_pct","mccain_pct","votes_cast_2004_sen_dem_primary","votes_cast_2004_senate","votes_cast_2004_president","votes_cast_2008_president_dem_primary","votes_cast_2008_president","nondemo.distance","demo.distance","white_median_income","black_median_income","white_name","black_name","registrants"
"619","12 10",0.134328358208955,0.175675675675676,0.29,0.340782122905028,0.160535117056856,134,296,300,179,299,3652.07081887059,5765.5259530019,53398,7632,0.187157992191979,0.000300796824853339,586
"622","12 13",0.123456790123457,0.132124352331606,0.21356783919598,0.409302325581395,0.161214953271028,162,386,398,215,428,1588.07396555449,3670.70923141599,80990,7463,0.283921327497057,0.0123371523618374,573
"623","12 14",0.169312169312169,0.128668171557562,0.20824295010846,0.37037037037037,0.144694533762058,189,443,461,162,311,2909.58150255043,4978.79027392217,42197,13204,0.244979283349201,0.000983698286211623,270
"624","12 15",0.119565217391304,0.0829493087557604,0.0950226244343891,0.346666666666667,0.105691056910569,92,217,221,150,246,777.551644153321,2203.64009500172,22706,5421,0.0170961142045704,0.000463232020048129,409
"625","12 16",0.0505050505050505,0.107142857142857,0.12807881773399,0.389261744966443,0.0996309963099631,99,196,203,149,271,2830.70926368449,3572.44849527929,29871,25454,0.121965055188656,0.0153976553313261,355
"626","12 17",0.19047619047619,0.128205128205128,0.179166666666667,0.569306930693069,0.0927152317880795,84,234,240,202,302,4175.74714449801,4715.71092882477,39690,28568,0.177937445591122,0.00465326380988641,345
"629","12 20",0.185185185185185,0.161290322580645,0.234126984126984,0.291925465838509,0.1284046692607,108,248,252,161,257,3936.85240157771,4944.28320663122,23236,321,0.180020170638554,0.000815636194139218,357
"630","12 21",0.127118644067797,0.134228187919463,0.25,0.382513661202186,0.198830409356725,118,298,304,183,342,2311.47801951927,4419.30929400368,29216,0,0.232142105745117,0.00147513590091484,346
"631","12 22",0.127659574468085,0.124378109452736,0.183168316831683,0.355072463768116,0.105726872246696,94,201,202,138,227,729.26776304091,1756.12680510006,15781,859,0.0179507628547065,0.00979143539577119,388
"632","12 23",0.182692307692308,0.135555555555556,0.23110151187905,0.445086705202312,0.121710526315789,208,450,463,173,304,2967.65930034786,5059.01372185393,31362,7995,0.202203785647208,0.00749587546788633,324
"633","12 24",0.188679245283019,0.139664804469274,0.212365591397849,0.316582914572864,0.152173913043478,159,358,372,199,322,2676.09164915922,4782.39961732518,57429,24123,0.2292850284303,0.000646366669835385,502
"634","13 1",0.123893805309735,0.226519337016575,0.39247311827957,0.466165413533835,0.380434782608696,226,362,372,266,368,4054.439325606,11359.3721050433,43148,0,0.758492496133095,0.000834973194728733,339
"635","13 2",0.145604395604396,0.152133580705009,0.284403669724771,0.521951219512195,0.168458781362007,364,539,545,205,279,6897.6080105103,9693.86288439868,20131,30782,0.489261282038925,0.0530401574239939,353
"636","13 3",0.129186602870813,0.18141592920354,0.304904051172708,0.295774647887324,0.197033898305085,209,452,469,284,472,3157.2650183181,7833.36710841438,87810,4406,0.318440408520007,0.006346911566224,541
"637","13 4",0.0886850152905199,0.222021660649819,0.403225806451613,0.389880952380952,0.401060070671378,327,554,558,336,566,4721.37340220706,12039.4660360706,35042,6852,0.804163434691375,0.00291926775081173,485
"640","13 7",0.0823045267489712,0.180428134556575,0.298780487804878,0.40174672489083,0.232919254658385,243,327,328,229,322,2427.07099154674,8862.35216305457,47320,11081,0.619130647417374,8.49950581247897e-06,266
"641","13 8",0.0968992248062016,0.177377892030848,0.403061224489796,0.327272727272727,0.417989417989418,258,389,392,275,378,3681.17457569874,10998.5084152308,70281,0,0.872861560600229,0.00172994138796733,264
"645","13 12",0.127358490566038,0.166666666666667,0.302267002518892,0.413636363636364,0.255494505494505,212,390,397,220,364,2677.04226774238,9197.877951885,48908,14414,0.576620428420697,0.000624591124898119,510
"646","13 13",0.103942652329749,0.114058355437666,0.287598944591029,0.49814126394052,0.206106870229008,279,377,379,269,393,3886.80381925959,10125.7558384073,67181,14861,0.527445598326681,0.00765325996753264,355
"650","13 17",0.138996138996139,0.186813186813187,0.344173441734417,0.439655172413793,0.392105263157895,259,364,369,232,380,3647.11219692806,10932.1020863096,47569,0,0.730788147151148,0.000180079522810277,406
"651","13 18",0.130434782608696,0.148148148148148,0.27710843373494,0.372448979591837,0.188059701492537,161,324,332,196,335,3693.19292806089,7939.37115451976,42798,65271,0.266699864215856,0.00655535235381461,328
"652","13 19",0.237623762376238,0.10880829015544,0.193220338983051,0.512893982808023,0.118217054263566,404,579,590,349,516,6108.85287255632,8650.65024349117,78842,149017,0.29127940821247,0.101067754017343,520
"653","13 20",0.0978260869565217,0.116207951070336,0.237237237237237,0.415441176470588,0.149144254278729,184,327,333,272,409,3923.98345226929,7541.2525034712,43354,25550,0.344393933306316,0.00911814183452023,459
"654","13 21",0.29646017699115,0.169054441260745,0.277932960893855,0.59047619047619,0.235294117647059,452,698,716,315,425,7298.15154058956,9949.89682263653,33630,27276,0.532933413773633,0.151379987080236,415
"655","13 22",0.0892193308550186,0.105849582172702,0.148247978436658,0.517241379310345,0.235649546827795,269,359,371,232,331,6472.2798974959,10467.5182686172,34410,43360,0.586091560716207,0.00720136634899798,280
"657","13 24",0.0769230769230769,0.215686274509804,0.330578512396694,0.415584415584416,0.28698224852071,260,357,363,231,338,2637.91767062054,8614.67754060668,60287,0,0.599025760494478,0,282
"659","13 26",0.148648648648649,0.146050670640835,0.298529411764706,0.390438247011952,0.290076335877863,444,671,680,251,393,4041.31479166636,11280.2357526717,56082,0,0.643144762048774,0.0012137468436405,388
"660","13 27",0.153846153846154,0.175480769230769,0.339759036144578,0.4875,0.276422764227642,260,416,415,240,369,3950.2101180697,10637.4000598309,54806,0,0.762420388552711,0.00529510702482821,316
"662","13 29",0.12280701754386,0.189710610932476,0.350157728706625,0.415637860082305,0.291021671826625,228,311,317,243,323,4171.64595961576,9413.69690790637,36773,17470,0.609498161782931,0.00109970457219305,476
"665","13 32",0.763052208835341,0.10997442455243,0.138539042821159,0.857142857142857,0.0831234256926952,249,391,397,287,397,5900.30022860073,9689.84824040691,19521,25945,0.332580930722085,0.56568538552637,146
"668","13 35",0.133574007220217,0.141361256544503,0.298969072164948,0.460714285714286,0.195652173913043,277,382,388,280,368,4000.13912374462,8884.21526959086,55489,45279,0.501378996970015,0.00285345565930027,405
"670","13 37",0.151898734177215,0.14,0.263157894736842,0.536796536796537,0.2,158,250,247,231,360,4301.03591401947,9792.42607370939,68674,78,0.409908864691697,0.000721831043582555,256
"671","13 38",0.10752688172043,0.152912621359223,0.376190476190476,0.418604651162791,0.28978622327791,279,412,420,258,421,7716.68130552765,10020.7177908801,33231,40657,0.731034386907988,0.018242202861163,460
"672","13 39",0.121827411167513,0.178885630498534,0.32183908045977,0.317796610169492,0.259162303664921,197,341,348,236,382,4255.4432024995,9004.97657761538,43001,34203,0.530457123916873,7.46485259454213e-05,396
"674","13 41",0.143518518518519,0.095679012345679,0.187692307692308,0.311004784688995,0.133802816901408,216,324,325,209,284,5443.79130206964,8540.04448095676,36062,44624,0.379770438906333,0.0200801331954965,322
"675","13 42",0.159722222222222,0.172619047619048,0.294985250737463,0.6,0.274143302180685,288,336,339,260,321,6807.53292104003,10114.6173249487,22224,31409,0.474880985000431,0.221987374473478,542
"676","13 43",0.176245210727969,0.138666666666667,0.272251308900524,0.447058823529412,0.259052924791086,261,375,382,255,359,4044.55503623766,11144.9972995263,57813,0,0.705257784524365,0.00340626259349519,435
"678","13 45",0.0706521739130435,0.175510204081633,0.372,0.424050632911392,0.323725055432373,368,490,500,316,451,4425.29707230748,11705.5343324513,41005,0,0.705735604788283,0.0015597054341427,324
"681","14 1",0.079136690647482,0.126760563380282,0.197183098591549,0.309090909090909,0.138095238095238,139,213,213,110,210,3611.01729540659,7465.70309481618,31402,18898,0.238323440624325,0.00805499640706593,227
"682","14 2",0.195652173913043,0.209302325581395,0.30188679245283,0.392045454545455,0.209302325581395,138,258,265,176,258,1190.05055766823,6866.44450584103,20740,288,0.417392128363305,0.00283314215586589,342
"683","14 3",0.129032258064516,0.12874251497006,0.167155425219941,0.302904564315353,0.126721763085399,186,334,341,241,363,4059.58346691217,6562.5419320852,45937,45562,0.292794443436192,0.0356658058290764,262
"684","14 4",0.162162162162162,0.104477611940299,0.209558823529412,0.384105960264901,0.203846153846154,111,268,272,151,260,3913.28038902245,7012.35860837243,24172,36,0.20527051328984,0.00402419665900715,300
"685","14 5",0.19811320754717,0.0810055865921788,0.172131147540984,0.391129032258065,0.0752941176470588,212,358,366,248,425,4313.29797774679,6256.24123933079,50184,23637,0.148762622890652,0.0238837509188865,416
"686","14 6",0.179310344827586,0.131086142322097,0.225925925925926,0.371951219512195,0.138790035587189,145,267,270,164,281,3315.83337031139,7414.78816309289,69770,50150,0.233273333640112,0.00218836962072733,385
"687","14 7",0.1625,0.146153846153846,0.21969696969697,0.337209302325581,0.159851301115242,160,260,264,172,269,2814.74633309095,4926.14737439239,31267,10450,0.281504572048501,0.00194524843966834,257
"689","14 9",0.0952380952380952,0.0923566878980892,0.205607476635514,0.281553398058252,0.114478114478114,168,314,321,206,297,3675.01524616028,6935.62466673203,38370,2273,0.173595026948803,0.000816648370901398,354
"690","14 10",0.123456790123457,0.191419141914191,0.228295819935691,0.341463414634146,0.182926829268293,162,303,311,205,328,2907.29293721333,6283.5254747032,55304,16433,0.26766627426544,0.00104762532653902,280
"691","14 11",0.115384615384615,0.0846774193548387,0.173228346456693,0.319018404907975,0.110266159695817,130,248,254,163,263,3062.66709321586,7176.22111851923,29609,61662,0.171091052498847,0.00607496184978575,333
"694","14 14",0.127659574468085,0.117370892018779,0.182648401826484,0.393939393939394,0.132530120481928,94,213,219,165,249,4387.37510512933,5256.89675632708,31797,37193,0.102956664227304,0.0331432673317391,315
"695","14 15",0.0294117647058824,0.109154929577465,0.141379310344828,0.405405405405405,0.121875,238,284,290,222,320,3428.70706447012,6874.04245838976,12264,269,0.194125874435835,0.00249788130207645,324
"696","14 16",0.115151515151515,0.159235668789809,0.270440251572327,0.35609756097561,0.215151515151515,165,314,318,205,330,3019.25208093281,5372.30916771904,59351,17359,0.299149661275076,0.000238061177819943,363
"697","14 17",0.0833333333333333,0.141843971631206,0.218430034129693,0.400943396226415,0.182965299684543,192,282,293,212,317,4170.49107265843,4932.82688746862,21943,19532,0.230197283858019,0.00960538839416389,346
"698","14 18",0.191666666666667,0.147286821705426,0.183823529411765,0.324324324324324,0.179153094462541,120,258,272,222,307,3566.6423427897,5679.59165161864,45450,4640,0.269244734902795,0.000586021056558581,263
"699","14 19",0.0982905982905983,0.0946745562130177,0.190058479532164,0.352226720647773,0.143603133159269,234,338,342,247,383,4448.77867949265,5577.89060704194,51782,69,0.173862226992432,0.00332458201973191,328
"700","14 20",0.183206106870229,0.143968871595331,0.255555555555556,0.37012987012987,0.177121771217712,131,257,270,154,271,3258.36394480448,6237.30629519741,40086,946,0.314012132184603,0.000857797737417477,234
"701","14 21",0.0742857142857143,0.0846153846153846,0.147169811320755,0.338383838383838,0.142372881355932,175,260,265,198,295,4497.28891173279,5660.05691467852,38028,23444,0.170700025499228,0.00576408053008903,265
"704","14 24",0.120967741935484,0.0569948186528497,0.166666666666667,0.388429752066116,0.113989637305699,124,193,192,121,193,4493.78014617641,5956.06371917225,24487,8662,0.179912730311303,0.00823991725346575,243
"706","14 26",0.137809187279152,0.121513944223108,0.176923076923077,0.322727272727273,0.138643067846608,283,502,520,220,339,4088.59145755344,6113.87744503222,38567,68393,0.185887293105781,0.00308664814569951,397
"708","14 28",0.135135135135135,0.214788732394366,0.324232081911263,0.367567567567568,0.190909090909091,148,284,293,185,330,1823.54075775946,7218.31679773477,64269,731,0.472021516934148,0.00089422388964775,253
"709","14 29",0.144329896907216,0.134185303514377,0.221518987341772,0.416666666666667,0.110169491525424,194,313,316,228,354,4088.84703699398,4987.66739750858,31442,34997,0.156327897687291,0.0841219120206493,256
"710","14 30",0.09375,0.18552036199095,0.263157894736842,0.391304347826087,0.171875,128,221,228,161,256,4209.26216384472,5572.63153491039,73477,63084,0.272447743823017,0.0119775331688184,256
"711","14 31",0.0736842105263158,0.0736434108527132,0.115830115830116,0.46551724137931,0.0962962962962963,190,258,259,174,270,3554.38026305944,6091.13542151923,57184,21564,0.247020575786137,0.000980751213909158,243
"712","14 32",0.181818181818182,0.0810810810810811,0.117391304347826,0.406896551724138,0.0639269406392694,99,222,230,145,219,4704.88834983793,5994.09714975132,19911,14436,0.129050320348555,0.0308351726121385,272
"713","14 33",0.0709219858156028,0.103286384976526,0.209302325581395,0.407894736842105,0.131004366812227,141,213,215,152,229,4078.01476305263,5778.094431509,56370,29856,0.189678193537731,0.0115631632821757,314
"714","14 34",0.0743243243243243,0.138339920948617,0.215686274509804,0.311377245508982,0.118110236220472,148,253,255,167,254,3512.58406351758,6522.41841498373,22187,32107,0.173418472498491,0.00278615893810107,282
"716","15 1",0.483333333333333,0.118421052631579,0.170940170940171,0.63905325443787,0.1,120,228,234,169,240,4896.47782288122,6788.38274618556,33290,22370,0.184354600286066,0.305778667297329,364
"717","15 2",0.795918367346939,0.0268456375838926,0.0363036303630363,0.921465968586387,0.00684931506849315,147,298,303,191,292,2455.28259173701,3674.67611300082,7,20713,0,0.992969437568338,368
"718","15 3",0.805555555555556,0.0407523510971787,0.031055900621118,0.935483870967742,0.00297619047619048,144,319,322,186,336,3244.21585044133,4279.65556399769,0,28499,0.00188570521199333,0.971036110221666,644
"719","15 4",0.803030303030303,0.0373563218390805,0.0253521126760563,0.956937799043062,0.00263852242744063,132,348,355,209,379,2883.32260565342,4095.79992420159,0,10983,0.00191961479727833,0.983395830019988,630
"720","15 5",0.827338129496403,0.0524781341107872,0.032069970845481,0.985,0,139,343,343,200,340,3150.79974168419,4412.77221337623,0,41607,0.000551960402077432,0.989886302408289,625
"721","15 6",0.733812949640288,0.076271186440678,0.0835654596100279,0.815315315315315,0.018058690744921,139,354,359,222,443,5084.05113821764,6402.33294003067,43603,45970,0.12756113974496,0.616574855519839,410
"722","15 7",0.842105263157895,0.0182926829268293,0.00898203592814371,0.963470319634703,0,152,328,334,219,339,3247.50121556327,4675.96735274819,0,24073,0.00794088836527427,0.986004449791107,465
"723","15 8",0.838235294117647,0.0357142857142857,0.03125,0.905723905723906,0.0128676470588235,204,504,512,297,544,4613.57303707083,6027.17831492697,27367,27261,0.0643110384724506,0.868680791704528,547
"724","15 9",0.817073170731707,0.068870523415978,0.0737704918032787,0.880530973451327,0.0421052631578947,164,363,366,226,380,4729.86453574924,6060.90011547991,30491,39192,0.0885258558994528,0.793003638050019,458
"725","15 10",0.18348623853211,0.119230769230769,0.22962962962963,0.337837837837838,0.153061224489796,109,260,270,148,294,4476.69826441625,7121.22529521426,40685,12809,0.221552039156121,0.0123082518211817,416
"726","15 11",0.873626373626374,0.0575916230366492,0.0416666666666667,0.950819672131147,0.0068649885583524,182,382,384,244,437,4255.91603107932,5613.40597908486,6299,28560,0.0132288245040007,0.945117727422205,537
