"","ward_pre","dole_pct","bush2000_pct","votes_cast_1996","votes_cast_2000","nondemo.distance","demo.distance","white_median_income","black_median_income","white_name","black_name","registrants"
"990","19 46",0.43360433604336,0.514177693761815,369,529,5512.60847848585,11118.5805264232,58929,19681,0.968346297667845,0.00287813421942199,590
"991","19 47",0.320945945945946,0.261744966442953,296,298,6192.87008126807,12366.5052310042,41018,50989,0.476530981676707,0.477915930297443,380
"992","19 48",0.0291666666666667,0.0239410681399632,480,543,5416.99167410824,11787.7162800542,114904,43027,0.0494314975753702,0.92728997828409,828
"993","19 49",0.160243407707911,0.144628099173554,493,484,5743.50386137511,12048.8570328138,79389,108690,0.28564631659479,0.680633657730737,561
"994","19 50",0.0158013544018059,0.0156862745098039,443,510,4519.89486207288,10872.9456031033,98311,44356,0.02904000838888,0.959425687350481,558
"995","19 51",0.34375,0.481481481481481,416,432,7384.68890132106,12608.018708209,55068,0,0.949692265251221,5.68495013305944e-05,330
"996","19 52",0.370892018779343,0.435261707988981,426,363,6405.29251764713,11893.2828995647,46277,4478,0.921559496665317,0.00317585534582448,429
"997","19 53",0.381395348837209,0.447867298578199,430,422,4621.21816937951,9793.84574080621,62679,43594,0.926285690267879,0.0456400736549313,535
"998","19 54",0.416666666666667,0.461741424802111,384,379,6905.38600822377,12307.9936242695,88380,0,0.95006605817154,0.00859434351648792,425
"999","19 55",0.335570469798658,0.404878048780488,447,410,6692.19477135096,12336.4611889302,36128,6772,0.951142523427173,0.00136669682054236,491
"1000","19 56",0.356589147286822,0.344554455445545,516,505,4027.86838030449,7572.02850589805,146714,101218,0.740569174491748,0.218726758966173,509
"1001","19 57",0.323913043478261,0.319654427645788,460,463,3510.61780916552,8419.55919373027,93405,61040,0.731320178108498,0.232141160143316,527
"1002","19 58",0.430062630480167,0.483370288248337,479,451,7567.71588295929,12289.9053314282,29571,7267,0.948280589543134,0.0110512913375422,475
"1003","19 59",0.349173553719008,0.4,484,490,6840.321961947,12039.9883174674,101241,0,0.985526281745529,0.000976879681337224,398
"1004","19 60",0.056,0.0498753117206983,375,401,3213.10036635722,9479.30372437021,73124,79615,0.0942519195345728,0.875357074108762,483
"1005","19 61",0.351769911504425,0.377016129032258,452,496,4877.51602406017,10386.7009992527,97772,122337,0.962201056820627,0.0248185894857639,647
"1006","19 62",0.332599118942731,0.381818181818182,454,440,5436.37620769849,11341.6562247085,54255,23886,0.89847241780264,0.0828019583175532,399
"1007","19 63",0.319354838709677,0.244897959183673,310,294,6501.41494236241,12738.6824952734,44362,54630,0.485016877566268,0.470417136756335,292
"1008","19 64",0.271217712177122,0.214285714285714,542,630,5159.49722390532,11270.7077202785,50701,36849,0.505962151502991,0.463228807934942,687
"1009","19 65",0.323325635103926,0.326291079812207,433,426,5728.02007918672,11936.5699084124,30300,34018,0.700896184427692,0.283558901681447,588
"1010","20 1",0.0136986301369863,0.0139275766016713,365,359,343.349606204957,683.782158161947,0,9314,0.00128207356678942,0.990423260253614,654
"1011","20 2",0.0174216027874564,0.0275862068965517,287,290,623.608877489808,534.673279951471,0,20802,0.000665971975751292,0.994733394541945,373
"1012","20 3",0.0112994350282486,0.0183727034120735,354,381,562.267543221014,454.650773121649,0,12358,0.00066529199896375,0.99659721443861,639
"1014","20 5",0.00352112676056338,0.0223642172523962,284,313,882.59201982554,1020.86157412732,0,17707,0.00767147103723134,0.9811886043844,504
"1015","20 6",0.0151057401812689,0.0212201591511936,331,377,431.769564358637,409.583202994863,0,12239,0.00102371841619865,0.994403825386447,473
"1018","20 9",0.0132013201320132,0.0332225913621262,303,301,1141.56278375371,1476.29218881966,4467,15118,0.00639315348609769,0.978199503296872,527
"1019","20 10",0.0072463768115942,0.00869565217391304,414,460,1047.76634878583,1046.61415601826,21232,32762,0.00681091636848382,0.989956012308465,711
"1022","20 13",0.015748031496063,0.0297872340425532,254,235,1561.66704014912,2033.11975070346,0,12984,0.000105665031073172,0.991944507346566,298
"1025","20 16",0.00719424460431655,0.0392156862745098,278,255,1503.10729752474,2310.6171608779,0,19568,0.000478067988436407,0.99623679258613,448
"1026","20 17",0.0158730158730159,0.0213903743315508,315,374,529.642917449538,853.163793686978,61269,26375,0.0108832479795147,0.978285585147362,449
"1027","20 18",0.00255754475703325,0.0116279069767442,391,430,1022.90220254745,944.211122793036,0,42241,0.00168126798613635,0.993596719215462,599
"1028","20 19",0.00917431192660551,0.00934579439252336,327,321,528.222534772965,1526.0204713991,10535,28090,0.00922294732259464,0.98904668263433,455
"1029","20 20",0.002710027100271,0.0100502512562814,369,398,1122.22045074076,1968.76580199878,2618,16764,0.00363609366684377,0.988460553762116,995
"1030","20 21",0.0283687943262411,0.013986013986014,282,286,322.849810948728,924.399409405711,8935,9360,0.00358663443859436,0.982541224394706,388
"1031","20 22",0.00366300366300366,0.0184049079754601,273,326,1369.31595564093,1804.42113331762,2189,34434,0.00669183603143948,0.969311668054738,574
"1033","20 24",0.0183150183150183,0.00909090909090909,273,440,816.601316916853,1388.66968304451,23877,18677,0.0340280854014678,0.935475945065843,612
"1034","20 25",0.0321428571428571,0.0415335463258786,280,313,1018.31308793327,1444.73156385635,50920,31306,0.0134907098943855,0.980818895307361,482
"1035","20 26",0.0167364016736402,0.0346938775510204,478,490,1434.9191237957,2106.81687350438,17323,57036,0.0119224405064712,0.974663380829237,301
"1036","20 27",0.00574712643678161,0.0158102766798419,174,253,1051.04964460701,993.619769249035,0,24597,0.00346450176712844,0.990581608182729,517
"1037","20 28",0.0087719298245614,0.0155844155844156,342,385,1172.29974119203,1194.70119285666,0,19580,0.00306976560070522,0.989942181819875,607
"1038","20 29",0.017921146953405,0.0276073619631902,279,326,1061.04066552314,1264.1431978852,2259,14635,0.00265200794699146,0.98544167170358,646
"1039","20 30",0.00344827586206897,0.0196078431372549,290,306,927.348742186335,1145.21251076056,16223,8690,0.00306632653054503,0.98983439374633,493
"1040","20 31",0.00355871886120996,0.00784313725490196,281,255,955.07312284,774.881972786261,0,24518,0.00179576526951335,0.990039829340736,371
"1042","20 33",0.00554016620498615,0.0144927536231884,361,414,900.838182008796,1147.92906033541,200001,26013,0.00524185854893171,0.989394769115683,770
"1043","20 34",0.0480167014613779,0.0588235294117647,479,578,924.326332645732,1631.22863513164,49858,30172,0.160395059462617,0.801584336872654,807
"1044","20 35",0.0131004366812227,0.00429184549356223,229,233,654.516420476336,760.753262151315,0,9139,0,0.99809346618492,244
"1045","20 36",0.0118694362017804,0.015,337,400,808.78006894004,692.242774704284,0,26003,0.00753106482217071,0.982998759075966,520
"1047","20 38",0.00917431192660551,0.0294784580498866,436,441,1744.72105949214,2245.68943702194,13750,20374,0.011655554459782,0.980675742099864,522
"1048","20 39",0.0123076923076923,0.03003003003003,325,333,706.946238683289,1672.45728796317,25968,15430,0.0110259753315365,0.98722712839555,513
"1049","20 40",0.02734375,0.0340909090909091,256,264,1288.59223974114,1342.83552019621,5879,75106,0.000791384865853447,0.988335568933248,449
"1052","20 43",0.00721153846153846,0.0109409190371991,416,457,1428.85472996441,1515.3925601826,1205,26205,0.00170504535829192,0.991022482515296,492
"1053","20 44",0.0143884892086331,0.0173267326732673,417,404,1036.53220887929,1529.37489534569,5409,17394,0.0116703034219084,0.976647011635201,694
"1054","20 45",0.0265486725663717,0,113,108,851.102395729869,791.242435496532,0,26827,0,0.997747282746552,150
"1055","20 46",0.00625,0.0173160173160173,160,231,1048.07525924768,1210.47295101463,0,25408,0.0109937727136792,0.984054911740303,319
"1056","20 47",0,0.014018691588785,205,214,460.998999863966,450.354230318233,63925,18231,0.00242761093752197,0.990964973186279,416
"1057","20 48",0.0103626943005181,0.0237154150197628,193,253,660.539306970985,747.016570953286,1662,45814,0.00243326388978134,0.984785275721306,277
"1058","20 49",0.0186567164179104,0.0380228136882129,268,263,1179.44924059421,1340.40878705529,32527,15012,0.00684957178586973,0.976369024402569,303
"1060","20 51",0.0148148148148148,0.0152091254752852,270,263,1486.4638012023,1467.96693978959,17008,7787,0.000222352340194353,0.990434601125054,373
"1062","21 1",0.0103950103950104,0.0150659133709981,481,531,2429.10780437826,7955.73818118064,0,33572,0.0332934225506942,0.945114247220724,767
"1063","21 2",0.0158730158730159,0.0216049382716049,189,324,2754.76184625387,4398.2500737208,0,34195,0.00142335886320308,0.9951773368087,459
"1064","21 2",0.0121951219512195,0.0216049382716049,328,324,2754.76184625387,4398.2500737208,0,34195,0.00142335886320308,0.9951773368087,459
"1065","21 3",0.01,0.028169014084507,500,568,3351.86914375479,6953.2630319649,26443,55410,0.00776988528743096,0.988258622115654,1017
"1066","21 4",0.00860215053763441,0.0198915009041591,465,553,3009.1493827601,6819.03635117111,19807,44428,0.0131439365877302,0.979323459008958,786
"1067","21 5",0.00826446280991736,0.0106951871657754,363,374,900.737890613156,6793.46010306265,0,28978,0.00523624536511145,0.986734185137194,544
"1068","21 6",0.0136239782016349,0.015748031496063,367,381,2000.11843957095,5915.82256288419,0,42812,0.0032393343572692,0.992506822556332,549
"1069","21 7",0.0213270142180095,0.0205479452054795,422,438,2811.19792276208,7406.64770856969,0,24266,0.00694863929003758,0.987829325885454,617
"1070","21 8",0.0165745856353591,0.0175879396984925,362,398,2560.30223627718,6728.40108003419,0,29711,3.94083946071075e-05,0.992712097167624,614
"1071","21 9",0.015748031496063,0.019559902200489,381,409,2171.70588349219,6681.27586133931,29219,33527,0.00366193686540782,0.992814565902344,684
"1072","21 10",0.0072992700729927,0.00970873786407767,274,309,1752.21512748709,6358.92534182899,8506,13342,0.000978014279721077,0.990747454612515,396
"1073","21 11",0.00539083557951483,0.0066815144766147,371,449,1584.59684823799,5645.3595229007,0,21363,0.00208939394312762,0.994930507728113,688
"1074","21 12",0.00950118764845606,0.0246085011185682,421,447,1270.1116227334,5967.51008105749,0,17398,0,0.985754592451816,640
"1075","21 13",0.0225225225225225,0.0132743362831858,222,226,1841.26328448061,5360.27842282066,0,8436,0.00717287953939491,0.992313517026153,286
"1076","21 14",0.016260162601626,0.00505050505050505,369,396,2601.09709303703,7028.62477368653,0,19995,4.28424539265397e-05,0.991100652898267,648
"1077","21 15",0.0296610169491525,0.0171673819742489,236,233,4348.28146406288,11019.7029339217,0,16975,0.00246243949411662,0.987074747055062,375
"1078","21 16",0.01,0.00784313725490196,200,255,3748.10071799415,10179.5496669974,0,31522,0.00465116242349441,0.985946724326903,384
"1079","21 17",0.00581395348837209,0.0365853658536585,172,164,2311.24644138046,4420.65766135256,5883,6356,0.00482411553684672,0.987897544712289,276
"1080","21 18",0.0114942528735632,0.0144092219020173,348,347,2516.06749748127,7502.07309665991,85733,31104,0.00739647212582127,0.986500703817728,497
"1081","21 19",0.0102389078498294,0.0101351351351351,293,296,1758.68027909558,6876.63781204775,0,17117,0,0.995703580513622,478
"1082","21 20",0.0306122448979592,0.0467289719626168,98,107,2736.87965610981,8897.19057490647,35274,30356,0.0830056504887748,0.909072728716178,175
"1083","21 21",0.0120192307692308,0.0196560196560197,416,407,1907.94324627601,7724.37387457609,0,42600,0.00327318077572179,0.989560114423159,704
"1084","21 22",0.0144927536231884,0.0246913580246914,414,405,2164.60264753803,7869.58294681587,0,24221,0.0115577154026798,0.985758124749569,574
"1086","21 24",0.00506329113924051,0.0169902912621359,395,412,1056.87148324337,6368.13988698493,0,32587,0.00510476133026196,0.989011834052692,498
"1087","21 25",0.00309597523219814,0.00325732899022801,323,307,666.482871352213,7382.28025429823,0,54750,0,0.980806962346352,384
"1088","21 26",0.00381679389312977,0.00714285714285714,262,280,373.213805716792,7088.63039570744,9350,29140,0.00336070735033857,0.994804896165428,411
"1089","21 27",0.00459770114942529,0.00959232613908873,435,417,1014.24165378097,7535.74058590082,0,34115,0.00353448239178536,0.987195085902033,615
"1090","21 28",0.00337837837837838,0.01,296,300,1433.71149308899,6320.79538073805,0,66834,0.0043665305749598,0.990868327954968,408
"1091","21 29",0.0231023102310231,0.0168350168350168,303,297,4133.81940417046,10736.2580490747,0,29815,0.00758300240958462,0.986960454653474,409
"1092","21 30",0.0150375939849624,0.0217391304347826,266,276,3521.38709348574,10101.2934080812,5040,21384,0.00778995448087294,0.975016213417107,302
"1093","21 31",0.0133333333333333,0.0145228215767635,450,482,581.646141057618,7251.27697651149,32500,48125,0.00468380204715484,0.989456769092799,812
"1094","21 32",0.00515463917525773,0.0366492146596859,194,191,954.147178546365,7434.02526188511,9229,55700,0.000655082155480908,0.996867576220832,333
"1095","21 33",0.0259067357512953,0.0169082125603865,386,414,2405.97270127731,8494.3948366592,3300,52028,0.0247211343987241,0.968427837006951,561
"1096","21 34",0.00961538461538462,0.0225225225225225,416,444,2810.8055613638,4796.07440343652,24008,35579,0.000851325855801153,0.997071309782166,715
"1097","21 35",0.00343642611683849,0.0188679245283019,291,318,3817.98581091583,10380.2974120557,0,57603,0.00723028866571759,0.986731829634049,566
"1098","21 36",0.0187353629976581,0.00974658869395711,427,513,2372.20943141175,8712.6247424805,58879,75761,0.00808015895941834,0.982100037631692,780
"1099","21 37",0.0197368421052632,0.0184049079754601,304,326,1989.08377723274,4871.41183242885,75312,93953,0.00111697898922209,0.993390022690731,645
"1100","21 38",0.0165745856353591,0.0155440414507772,362,386,2782.50659174992,6469.88105963192,0,35818,0.00283458132312503,0.989226647620367,753
"1101","21 39",0.0135593220338983,0.0100671140939597,295,298,4509.12997660461,11128.2190070763,0,24699,0.00184926353387923,0.995227742804581,641
"1102","21 40",0.00304878048780488,0.0150602409638554,328,332,1626.67209579061,7841.13912909024,0,80679,0.00669661754199257,0.983398740764148,414
"1103","21 41",0.0338461538461538,0.0294906166219839,325,373,2549.05914103976,5083.8980708439,0,23837,0.00398438645571216,0.981045807851612,565
"1104","21 42",0.0160857908847185,0.0129533678756477,373,386,481.040090938925,6710.65159049088,0,39641,0.000878465595078383,0.988882620750401,530
"1106","21 44",0.013262599469496,0.0238095238095238,377,378,2039.34151079917,6263.5419626158,25517,25755,0.000963579649810832,0.995814576173326,692
"1107","21 45",0.0093167701863354,0.0123076923076923,322,325,1404.85559737103,7373.91580565661,0,25427,0.001505467934273,0.990350595947725,474
"1109","21 47",0.014018691588785,0.0131291028446389,428,457,772.181612228183,7154.4109557822,0,24580,0.00196301675784624,0.99070312450252,645
"1110","21 48",0.0102880658436214,0.0102880658436214,486,486,656.897242918775,6077.24745109297,0,19275,0.000218440143765748,0.996268688165783,836
"1111","21 49",0.00643776824034335,0.0188679245283019,466,477,1778.05823050353,7186.44838922857,5768,33490,0.000514789893249221,0.996452473918217,684
"1112","21 50",0.0207612456747405,0.021680216802168,289,369,1305.9449746083,6999.67627542617,25482,30222,0.00377343873874785,0.991523596210847,512
"1113","21 51",0.019047619047619,0.0241228070175439,420,456,2148.68748364602,7339.82819801855,53759,36039,0.0032814729127778,0.990719405741511,691
"1114","21 52",0.0128205128205128,0.015695067264574,390,446,1896.64703558916,8267.09745996092,28778,30120,0.00442050401664505,0.992689842285917,793
"1115","21 53",0.0151515151515152,0.0220048899755501,330,409,1354.05621797349,5406.56559220832,71,161983,0,0.99287707411377,517
"1116","21 54",0.015015015015015,0.00304878048780488,333,328,1296.42919961287,7534.67474659511,0,23189,0.00323686642042063,0.991630927274381,462
